ID_Num,Age,Gender,Income,Education_Level,Travel_Frequency,Vacation_Budget,Location,Proximity_to_Mountains,Proximity_to_Beaches,Favorite_Season,Pets,Environmental_Concerns,Preference
11325,24,male,117805,bachelor,7,4616,urban,129,111,winter,0,0,0
11330,22,non-binary,91673,high school,5,1987,rural,284,39,winter,1,1,0
11331,32,non-binary,36913,master,4,623,rural,227,208,fall,0,1,0
11337,62,female,90033,master,7,1504,suburban,289,185,spring,1,0,0
11338,27,male,22413,doctorate,1,1885,rural,268,186,summer,1,1,0
11339,37,female,48817,master,2,1108,urban,2,70,winter,0,1,1
11340,55,non-binary,84343,bachelor,9,3777,urban,150,175,fall,1,0,0
11350,65,male,114087,high school,6,1881,suburban,104,112,summer,1,0,1
11355,48,non-binary,118271,master,8,643,rural,282,243,spring,1,0,0
11356,63,male,112001,doctorate,7,4870,urban,39,257,fall,0,1,1
11359,39,non-binary,31586,doctorate,6,4915,rural,125,93,summer,0,1,0
11360,53,female,36474,doctorate,1,4026,urban,208,93,spring,1,1,0
11363,24,female,97025,doctorate,5,4578,rural,221,70,fall,0,1,0
11364,58,male,63862,master,8,4489,rural,69,12,spring,0,1,0
11366,58,male,98515,master,5,542,suburban,159,24,summer,0,1,0
11379,51,male,115800,master,7,3245,suburban,292,46,spring,0,0,0
11384,45,male,118798,bachelor,9,4957,rural,83,176,spring,1,0,0
11386,20,female,111384,master,3,2361,suburban,274,241,spring,1,0,0
11389,35,female,84859,master,5,3185,rural,22,277,summer,0,1,0
11394,60,non-binary,117193,bachelor,3,3398,rural,264,30,summer,1,1,0
11395,36,male,32659,doctorate,7,3609,rural,46,37,spring,1,0,0
11400,34,male,68950,master,5,3067,rural,152,199,summer,1,0,0
11401,29,male,95480,bachelor,4,1761,urban,287,177,summer,0,1,0
11404,57,male,25808,doctorate,0,582,suburban,78,21,summer,1,1,0
11405,37,male,68595,high school,6,2908,urban,20,151,spring,1,0,0
11408,23,female,87885,master,7,4088,suburban,145,10,winter,1,1,0
11409,26,male,114385,high school,8,4489,urban,118,29,winter,0,0,0
11422,20,female,42594,master,7,3224,suburban,18,16,winter,0,0,0
11423,19,female,52276,master,8,1293,rural,132,43,fall,1,0,0
11436,68,female,83889,doctorate,5,1837,rural,190,175,winter,0,1,0
11437,22,non-binary,85605,doctorate,7,3313,suburban,33,11,winter,0,0,0
11449,19,female,108294,doctorate,3,1076,urban,43,195,summer,1,1,1
11451,32,female,60522,doctorate,2,2488,rural,235,127,winter,1,0,0
11453,41,non-binary,111756,doctorate,1,4812,rural,182,199,fall,1,1,0
11460,64,non-binary,101035,doctorate,7,3358,urban,275,77,summer,0,1,0
11461,29,non-binary,24673,doctorate,3,4899,urban,24,265,winter,1,0,0
11466,26,male,113748,doctorate,9,4316,urban,126,36,fall,0,0,0
11474,33,non-binary,97134,master,5,2841,rural,259,76,winter,1,0,0
11475,30,male,85203,master,0,1058,suburban,103,8,fall,0,1,0
11477,63,male,21196,bachelor,5,1153,suburban,286,177,fall,0,0,0
11485,62,female,59838,high school,8,1456,urban,275,195,winter,1,0,0
11487,50,male,105127,doctorate,2,826,suburban,156,109,spring,0,0,0
11492,52,female,62663,high school,0,1667,urban,298,219,fall,0,0,0
11494,28,male,47020,bachelor,3,3283,urban,296,198,winter,0,0,0
11498,62,female,77952,doctorate,8,4256,rural,126,45,fall,0,1,0
11509,55,male,68982,high school,4,2412,urban,178,127,fall,1,0,0
11510,66,non-binary,68785,bachelor,5,1050,rural,253,289,fall,0,1,0
11515,68,male,75436,master,0,2723,urban,206,188,summer,0,0,0
11519,36,non-binary,23806,high school,5,2612,rural,80,245,fall,1,0,0
11529,18,non-binary,24420,doctorate,1,2083,rural,60,299,summer,0,1,0
11533,52,non-binary,106291,doctorate,0,1035,suburban,178,247,fall,1,0,1
11535,49,non-binary,74316,doctorate,7,4812,urban,12,54,winter,0,0,0
11538,64,male,49627,bachelor,4,4514,suburban,271,230,spring,0,0,0
11541,65,male,108453,doctorate,1,2456,rural,293,188,winter,1,1,0
11542,23,female,106684,bachelor,6,1090,suburban,280,148,summer,0,1,0
11544,22,non-binary,77509,master,6,2437,rural,286,266,spring,1,0,0
11546,51,male,69450,doctorate,6,4129,suburban,263,146,fall,1,1,0
11563,35,non-binary,42452,master,3,4753,rural,264,75,spring,1,1,0
11575,67,male,45636,doctorate,7,4468,urban,222,250,fall,1,1,0
11581,68,male,23045,doctorate,7,949,urban,288,252,winter,0,0,0
11582,53,female,100766,bachelor,2,4532,urban,73,12,fall,1,0,0
11598,63,female,44164,doctorate,9,722,urban,49,219,summer,0,1,1
11600,22,female,25166,master,0,3725,rural,31,151,winter,1,0,1
11603,53,female,93980,doctorate,8,4481,suburban,233,172,spring,0,0,0
11610,21,non-binary,53029,doctorate,6,4133,suburban,4,77,spring,1,0,1
11624,38,non-binary,47004,master,0,2984,urban,59,296,fall,0,0,0
11627,38,male,63987,bachelor,3,2729,suburban,147,134,summer,1,1,0
11631,57,male,47361,high school,5,4041,suburban,125,94,winter,0,0,0
11646,54,male,52515,master,2,3177,suburban,89,262,winter,1,0,1
11650,54,male,73115,master,6,502,suburban,84,232,summer,1,0,1
11656,46,non-binary,80774,bachelor,3,4187,suburban,278,188,summer,0,0,0
11669,49,non-binary,30754,high school,4,3515,urban,178,171,spring,1,1,0
11671,32,non-binary,111154,bachelor,9,2780,rural,64,20,summer,0,0,0
11680,55,female,60499,doctorate,4,4931,urban,184,108,fall,0,1,0
11682,33,non-binary,90389,bachelor,7,1244,urban,93,215,summer,1,0,0
11686,35,non-binary,66825,high school,3,1376,rural,43,189,summer,1,0,1
11696,44,female,55774,doctorate,6,1988,urban,166,154,fall,0,1,0
11711,48,non-binary,39682,master,7,3704,urban,43,173,fall,0,1,1
11715,21,male,95316,doctorate,2,2634,suburban,276,41,fall,0,0,0
11719,68,female,81161,bachelor,0,2996,suburban,109,167,summer,0,0,1
11731,35,non-binary,23336,doctorate,7,3107,suburban,201,35,fall,0,0,0
11737,28,female,84145,master,9,4200,urban,166,37,winter,0,0,0
11741,46,non-binary,33257,bachelor,1,2387,urban,287,203,spring,0,1,0
11746,59,non-binary,105401,doctorate,8,3105,rural,260,258,winter,1,0,0
11751,62,non-binary,84343,bachelor,9,3027,suburban,245,112,fall,1,0,0
11753,22,female,117693,bachelor,6,544,urban,264,293,fall,0,0,1
11754,43,male,97405,bachelor,1,4023,urban,139,24,winter,0,0,0
11760,41,non-binary,41301,doctorate,2,4118,urban,144,123,spring,1,0,0
11771,51,male,49389,doctorate,4,2590,urban,182,192,spring,0,1,0
11772,54,non-binary,100800,bachelor,3,4891,suburban,266,127,summer,0,0,0
11775,57,male,48934,doctorate,7,1964,rural,163,125,fall,1,0,0
11778,37,female,111972,bachelor,9,3228,rural,190,287,winter,0,1,0
11786,29,female,37804,high school,6,1944,urban,68,212,spring,1,1,0
11788,44,female,25150,bachelor,9,777,urban,198,175,winter,0,0,0
11789,24,female,117813,master,1,2555,urban,222,184,winter,0,0,0
11794,19,female,89622,high school,7,1086,suburban,79,131,fall,1,0,1
11798,59,non-binary,73790,doctorate,1,1104,urban,270,138,spring,0,1,0
11804,64,male,88379,high school,5,4817,rural,287,280,spring,0,1,0
11815,26,female,70239,bachelor,4,1423,rural,4,226,summer,1,0,0
11819,50,female,102775,master,3,2317,suburban,122,20,fall,0,1,0
11823,18,female,95638,bachelor,7,673,rural,80,273,winter,1,1,0
11829,47,male,50010,master,2,4856,urban,33,202,winter,1,1,0
11838,35,female,39070,doctorate,7,4914,rural,108,89,summer,1,1,0
11841,44,non-binary,87416,master,6,2302,suburban,126,144,spring,1,0,1
11844,66,female,98636,master,7,1558,urban,0,246,winter,1,0,0
11846,33,non-binary,51417,master,8,4833,urban,228,155,winter,1,0,0
11859,32,non-binary,81759,doctorate,5,4624,urban,51,101,summer,0,0,1
11861,18,female,56754,master,3,2761,urban,127,215,winter,1,0,1
11863,40,female,75833,master,6,3869,rural,262,216,spring,0,0,0
11870,65,female,93455,high school,5,1031,suburban,205,250,fall,0,1,1
11878,43,female,86481,doctorate,7,1269,urban,189,242,spring,0,0,0
11881,33,non-binary,51812,high school,2,525,urban,178,123,spring,1,0,0
11883,63,female,65547,doctorate,4,1440,rural,191,36,spring,1,0,0
11891,67,male,95123,master,7,2812,rural,7,9,summer,0,0,0
11894,69,female,42539,bachelor,2,3788,suburban,275,77,fall,0,1,0
11898,21,non-binary,89914,bachelor,9,566,suburban,95,87,winter,0,0,0
11899,18,non-binary,46035,master,7,2293,urban,29,36,summer,0,1,1
11901,59,non-binary,99558,high school,9,839,rural,275,195,winter,1,1,0
11905,37,male,118823,master,8,2674,urban,57,8,spring,0,1,0
11911,33,female,50756,high school,5,3297,rural,81,27,spring,1,1,0
11914,49,non-binary,23894,high school,3,3071,rural,7,8,summer,1,1,1
11915,52,female,63680,master,4,2579,rural,90,160,fall,0,0,0
11916,45,male,95819,master,9,3518,suburban,268,266,spring,0,0,0
11917,46,non-binary,114909,high school,2,2663,rural,248,106,fall,0,0,0
11918,43,non-binary,95965,bachelor,6,4241,suburban,252,109,spring,1,1,0
11925,57,female,44085,doctorate,8,3985,urban,80,18,spring,0,1,0
11931,69,female,45395,doctorate,1,3439,urban,131,135,summer,0,0,0
11937,28,non-binary,112515,bachelor,0,3140,suburban,206,229,fall,0,0,0
11938,68,male,33521,doctorate,9,675,rural,284,73,spring,1,1,0
11945,65,female,42831,high school,0,4801,urban,214,201,summer,0,0,0
11953,24,non-binary,115274,doctorate,9,548,urban,215,254,spring,0,0,1
11962,47,non-binary,43283,doctorate,7,1177,urban,205,237,winter,0,0,0
11968,46,non-binary,61512,master,6,4122,rural,103,5,fall,1,0,0
11970,63,male,30190,master,6,3132,suburban,35,252,summer,1,0,1
11973,31,non-binary,65981,master,6,2640,suburban,270,84,summer,0,0,0
11974,50,female,113893,doctorate,1,971,urban,13,176,winter,1,1,0
11996,52,female,21731,master,7,1226,urban,196,129,fall,0,1,0
12004,28,male,68608,high school,2,2512,urban,131,78,fall,0,1,0
12006,39,female,88503,doctorate,6,2885,suburban,172,131,summer,0,1,0
12010,69,female,24018,master,7,1593,suburban,147,94,spring,0,0,0
12013,21,female,92910,doctorate,3,2685,urban,34,251,spring,1,0,0
12021,20,non-binary,38603,doctorate,2,1251,rural,90,23,spring,0,0,0
12043,46,non-binary,56024,doctorate,5,2085,urban,26,172,spring,0,0,1
12044,35,female,96549,master,3,508,rural,105,159,fall,0,0,0
12045,44,female,90045,master,8,647,suburban,73,176,winter,0,0,1
12048,24,male,26464,high school,5,1955,rural,202,266,fall,0,1,1
12051,67,female,43079,master,9,2814,urban,105,134,spring,0,1,0
12059,50,non-binary,65620,master,7,839,rural,298,16,spring,0,0,0
12067,49,female,43375,high school,1,4853,urban,155,179,fall,1,1,1
12075,50,male,34552,high school,6,3585,suburban,168,88,spring,0,0,0
12086,47,male,93872,doctorate,2,4524,suburban,198,159,spring,1,0,0
12097,36,non-binary,66597,high school,1,1182,suburban,183,142,summer,0,1,0
12103,19,non-binary,117342,bachelor,4,4761,suburban,212,2,spring,1,1,0
12107,51,non-binary,44410,doctorate,0,4664,urban,190,72,fall,1,0,0
12109,47,female,69530,high school,8,4011,urban,123,218,spring,0,0,1
12110,29,male,21980,high school,1,3712,urban,221,18,fall,1,1,0
12119,45,male,107334,doctorate,4,4530,rural,119,280,summer,1,0,1
12122,24,non-binary,109693,bachelor,4,2989,urban,230,212,spring,1,0,0
12125,21,non-binary,88169,bachelor,4,4895,suburban,290,151,summer,1,0,0
12135,69,female,32758,master,2,4564,rural,25,294,winter,0,1,1
12137,28,female,76023,doctorate,0,3779,urban,128,86,winter,1,0,0
12139,24,non-binary,36447,master,7,1698,suburban,109,34,summer,1,0,0
12142,28,female,118426,doctorate,5,4256,rural,195,246,winter,0,0,0
12143,66,non-binary,38353,high school,5,1134,suburban,169,262,summer,1,1,1
12145,54,female,66751,doctorate,4,4059,rural,285,219,winter,1,1,0
12164,61,male,75620,high school,6,1820,urban,229,154,summer,0,1,0
12175,21,male,32643,doctorate,5,3034,urban,80,232,winter,1,0,1
12178,31,non-binary,102380,doctorate,5,2662,suburban,293,262,winter,1,1,0
12185,48,male,95953,bachelor,2,859,rural,135,188,fall,0,1,0
12192,37,male,26749,high school,7,4698,rural,263,144,fall,1,1,0
12194,39,male,31234,high school,9,2954,rural,94,161,fall,1,0,1
12202,67,non-binary,25359,master,4,1940,rural,10,136,winter,0,0,0
12210,20,male,105679,master,4,1151,suburban,260,294,spring,1,0,0
12221,41,male,59882,master,0,4435,urban,117,155,fall,1,0,1
12228,22,non-binary,115532,bachelor,1,3133,rural,88,48,fall,0,0,0
12247,62,non-binary,78477,master,0,950,suburban,287,190,summer,0,0,0
12249,25,female,46090,master,9,3439,rural,94,48,winter,1,0,0
12250,58,male,67275,bachelor,1,2613,rural,216,8,spring,1,0,0
12252,39,non-binary,84182,high school,1,768,rural,2,173,winter,0,0,1
12259,68,non-binary,97624,high school,2,1766,urban,86,113,winter,1,1,1
12262,52,female,97232,doctorate,7,735,urban,141,264,fall,1,0,0
12263,53,non-binary,84544,bachelor,1,4494,rural,198,101,spring,0,0,0
12266,39,non-binary,22211,master,5,2682,suburban,124,111,summer,1,0,0
12273,66,non-binary,20641,doctorate,4,3553,suburban,197,79,fall,0,0,0
12277,29,male,44874,doctorate,4,1846,urban,157,292,winter,0,0,1
12283,69,male,42501,bachelor,4,1634,suburban,9,215,winter,0,0,1
12291,28,non-binary,61171,doctorate,0,3439,rural,299,164,spring,1,0,0
12296,66,male,59251,master,7,1929,rural,47,229,winter,1,0,1
12299,55,female,85113,bachelor,1,898,suburban,237,55,spring,0,0,0
12304,57,non-binary,75849,high school,4,3305,suburban,92,143,summer,0,0,0
12306,55,male,116932,high school,2,4911,urban,207,122,winter,0,1,0
12308,59,male,103655,master,1,3256,suburban,268,97,spring,1,0,0
12317,23,female,58667,doctorate,3,907,suburban,210,91,spring,1,1,0
12320,38,male,64002,doctorate,8,3053,urban,254,11,summer,0,1,0
12322,46,female,110115,high school,1,3520,urban,33,125,winter,1,0,1
12323,29,non-binary,99736,master,0,931,suburban,287,208,winter,0,1,0
12325,50,male,86775,high school,8,3620,rural,244,209,summer,1,1,0
12332,59,female,51806,bachelor,3,1686,suburban,287,262,summer,1,1,0
12346,41,male,84357,doctorate,8,2320,rural,226,91,summer,1,0,0
12350,61,female,22038,bachelor,0,4072,suburban,97,30,winter,1,1,0
12352,38,male,73478,master,6,2813,rural,14,194,fall,1,0,1
12354,37,female,48118,high school,0,546,suburban,252,56,fall,0,0,0
12361,21,male,45170,doctorate,8,2008,rural,150,34,summer,1,0,0
12372,63,non-binary,46195,doctorate,2,3102,suburban,241,168,spring,0,1,0
12379,53,male,48022,bachelor,3,3129,urban,2,153,fall,1,0,0
12400,32,female,33177,high school,1,1232,suburban,23,112,spring,1,1,1
12428,67,female,78907,doctorate,8,3827,urban,146,279,spring,1,1,1
12436,39,non-binary,33153,bachelor,1,4247,rural,244,285,summer,0,1,0
12437,18,female,111652,high school,5,3105,urban,38,102,summer,0,0,1
12442,59,female,94935,bachelor,0,726,urban,158,199,fall,0,0,1
12449,43,male,38980,doctorate,9,886,urban,183,252,spring,0,1,0
12455,64,male,56709,master,5,2098,suburban,144,282,fall,0,1,1
12456,43,non-binary,36969,high school,2,3914,rural,105,9,fall,1,1,0
12474,42,male,49997,high school,0,4622,suburban,186,212,summer,1,1,0
12478,25,female,115326,high school,5,4608,rural,37,45,winter,0,0,0
12484,34,non-binary,72191,bachelor,1,4753,rural,126,210,winter,1,1,1
12485,51,non-binary,73586,bachelor,8,1659,suburban,225,243,summer,0,1,0
12488,59,female,75125,high school,8,1166,urban,201,160,winter,1,0,0
12493,34,non-binary,67237,doctorate,6,3034,urban,9,68,winter,1,0,0
12497,33,non-binary,71179,doctorate,9,3265,suburban,190,70,fall,0,0,0
12500,43,male,77416,bachelor,7,2097,rural,248,196,summer,0,0,0
12501,34,female,87852,high school,4,636,urban,85,36,fall,1,0,0
12503,69,female,49782,master,6,1416,urban,167,222,winter,1,1,0
12505,60,female,28823,high school,3,692,rural,38,210,winter,0,0,1
12508,19,non-binary,78522,bachelor,7,2575,urban,160,143,spring,1,0,0
12512,48,male,106460,master,6,2979,urban,108,87,spring,1,1,0
12518,28,female,114531,master,5,4822,suburban,71,112,fall,0,1,1
12522,18,male,76919,high school,8,2481,suburban,130,107,summer,0,0,0
12525,55,non-binary,81982,doctorate,7,2579,urban,218,8,spring,0,1,0
12527,26,male,102224,doctorate,6,4051,rural,216,92,fall,1,1,0
12530,51,male,40597,doctorate,1,1597,urban,83,51,spring,0,0,0
12535,57,female,102877,high school,3,2808,urban,117,154,summer,1,0,1
12537,37,male,30430,doctorate,0,960,suburban,69,24,winter,0,0,0
12538,18,non-binary,96972,master,7,1941,rural,3,166,winter,1,0,0
12539,40,male,38681,high school,7,955,urban,132,249,fall,1,1,1
12545,23,female,101651,master,2,2244,urban,284,64,summer,0,0,0
12551,18,male,64449,high school,0,4144,rural,139,133,winter,0,0,0
12553,32,male,108291,high school,9,2227,rural,25,173,fall,1,0,0
12568,35,male,22648,doctorate,6,2721,rural,223,23,spring,0,0,0
12571,48,male,74237,bachelor,9,3700,urban,153,92,summer,0,0,0
12574,43,female,30559,doctorate,7,1576,rural,216,189,fall,1,1,0
12577,27,female,77085,doctorate,0,3960,urban,174,207,fall,0,0,0
12580,30,female,61240,doctorate,2,1049,suburban,171,48,spring,0,1,0
12581,32,male,78883,bachelor,9,1329,rural,46,147,fall,0,1,1
12582,25,non-binary,75580,master,4,1330,suburban,52,75,summer,1,0,0
12586,44,non-binary,75509,high school,1,1977,urban,143,273,summer,0,0,1
12596,39,non-binary,61536,bachelor,3,598,urban,219,280,spring,0,0,1
12599,41,male,90360,bachelor,1,3497,rural,288,180,spring,0,1,0
12601,31,male,94243,bachelor,6,4869,urban,73,200,fall,1,0,0
12606,53,male,104280,bachelor,1,1689,rural,34,25,summer,0,0,0
12610,65,non-binary,88870,master,9,1059,rural,177,230,winter,0,1,1
12620,58,female,22426,doctorate,7,4676,suburban,257,9,summer,0,1,0
12626,49,male,47744,master,2,1648,suburban,236,126,spring,0,0,0
12628,40,male,81071,master,4,4940,suburban,251,153,fall,0,1,0
12629,48,non-binary,90166,bachelor,0,4200,urban,118,296,summer,0,0,1
12639,30,male,119191,high school,8,941,urban,38,147,fall,1,1,0
12645,67,female,45964,high school,6,2755,rural,271,48,summer,0,0,0
12647,36,male,105280,doctorate,9,3155,urban,148,45,summer,0,1,0
12651,58,non-binary,77990,doctorate,2,1608,rural,26,147,spring,0,0,0
12653,56,male,42759,doctorate,4,866,suburban,266,107,fall,1,1,0
12655,35,non-binary,67065,master,8,1193,urban,183,268,fall,0,0,0
12656,63,female,90552,high school,5,3789,urban,281,174,fall,1,1,0
12662,57,female,102220,doctorate,0,1707,suburban,156,258,fall,1,1,1
12664,19,male,34003,master,7,1373,rural,297,297,spring,0,0,0
12678,68,non-binary,88767,doctorate,1,910,urban,29,226,fall,1,1,0
12680,53,male,37729,bachelor,2,1992,rural,268,86,winter,1,0,0
12681,45,male,73590,high school,0,1994,rural,59,35,spring,0,1,0
12684,45,non-binary,58949,bachelor,8,4939,urban,28,50,fall,1,1,0
12685,37,male,51524,doctorate,0,3838,suburban,228,199,spring,1,1,0
12691,20,non-binary,62917,bachelor,7,4794,rural,137,47,summer,0,1,0
12698,56,female,98963,high school,2,4704,rural,56,42,fall,0,1,0
12703,53,non-binary,53116,high school,1,4873,rural,8,70,fall,0,0,0
12708,43,non-binary,25722,high school,3,4184,rural,93,247,winter,0,1,1
12718,48,female,47370,master,6,1983,suburban,293,282,summer,1,0,0
12726,41,male,80256,master,9,4819,rural,239,190,summer,0,0,0
12741,62,non-binary,58708,master,2,4722,urban,42,161,spring,1,1,1
12747,43,non-binary,54369,master,6,1318,rural,94,71,fall,0,0,0
12750,40,non-binary,22644,high school,8,509,suburban,68,182,spring,1,1,0
12752,22,non-binary,37324,bachelor,0,4815,suburban,30,243,fall,1,0,1
12759,49,non-binary,59226,bachelor,7,3072,suburban,270,99,spring,1,1,0
12760,45,male,117460,bachelor,0,829,suburban,247,118,spring,1,1,0
12763,31,non-binary,93529,doctorate,1,4932,rural,113,198,winter,0,0,0
12767,50,non-binary,75770,doctorate,0,1102,suburban,161,11,summer,0,0,0
12768,47,non-binary,49985,master,2,2836,urban,269,257,winter,0,1,0
12781,61,non-binary,34102,master,1,4172,suburban,157,99,summer,0,0,0
12782,53,non-binary,69831,bachelor,8,2324,suburban,296,98,fall,0,0,0
12814,37,male,86714,doctorate,6,1880,rural,190,161,summer,0,0,0
12815,40,non-binary,40842,doctorate,0,860,urban,104,42,winter,0,0,0
12816,60,female,78636,bachelor,1,4893,urban,44,134,winter,0,0,1
12819,69,male,106969,bachelor,2,3896,suburban,106,50,winter,0,1,0
12821,39,male,40177,doctorate,3,2061,rural,246,129,summer,0,1,0
12835,28,female,117453,high school,5,3615,suburban,47,255,summer,0,1,0
12841,69,male,40721,high school,9,1060,rural,135,130,summer,0,0,0
12845,66,non-binary,75474,bachelor,1,3530,rural,149,97,winter,1,1,0
12857,44,male,68604,doctorate,4,1001,urban,86,110,spring,1,0,0
12860,62,male,82672,bachelor,2,4345,urban,79,70,fall,0,1,0
12867,51,female,39009,bachelor,6,4090,suburban,214,0,fall,0,1,0
12878,35,male,69778,bachelor,3,662,urban,100,47,winter,1,1,0
12884,37,male,73413,high school,8,2410,urban,245,266,spring,0,0,0
